systemNanoTime (in ns);utcMilliTime (in ms);latitude (in deg);longitude (in deg);altitude (in m);speed (in m/s);bearing (in deg);azimuth (in deg);pitch (in deg);roll (in deg);gyrx (in rad/s);gyry (in rad/s);gyrz (in rad/s);accx (in m/s2);accy (in m/s2);accz (in m/s2)
150331008939787;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;0.9960124492645264;-9.633803367614746;1.812264084815979
150331178380099;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.017547845840454;-9.626625061035156;1.8098711967468262
150331184322599;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.0606186389923096;-9.60508918762207;1.8098711967468262
150331186712183;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.0917253494262695;-9.600303649902344;1.8194425106048584
150331189070255;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.1060823202133179;-9.554840087890625;1.8529419898986816
150331191006662;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.1012966632843018;-9.535696983337402;1.89840567111969
150331193340099;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.074975609779358;-9.535696983337402;1.9199410676956177
150331195079005;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.0606186389923096;-9.559625625610352;1.9151554107666016
150331197428224;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.0654042959213257;-9.600303649902344;1.9079769849777222
150331199172755;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.0773683786392212;-9.648159980773926;1.9127626419067383
150331201262860;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.02870982140302658;0.012216945178806782;-0.024586603045463562;1.0606186389923096;-9.772586822509766;1.8936200141906738
150331203341766;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;266.9231262207031;77.83220672607422;5.66737174987793;0.082082599401474;-0.05841226875782013;-0.01832541823387146;1.0606186389923096;-9.772586822509766;1.8936200141906738
150331205622443;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.082082599401474;-0.05841226875782013;-0.01832541823387146;1.0606186389923096;-9.772586822509766;1.8936200141906738
150331364555620;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.0606186389923096;-9.772586822509766;1.8936200141906738
150331370544005;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.0271191596984863;-9.887741088867188;1.812264084815979
150331375286401;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.043868899345398;-9.904491424560547;1.7309080362319946
150331379925880;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.1204391717910767;-9.870991706848145;1.745265007019043
150331384191922;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.1994023323059082;-9.774979591369629;1.8385851383209229
150331388424214;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.2376874685287476;-9.667302131652832;1.9319051504135132
150331391937599;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.2329018115997314;-9.626625061035156;1.9872392416000366
150331394631818;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.189831018447876;-9.62901782989502;1.9920248985290527
150331397116245;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.1515458822250366;-9.684052467346191;1.9247267246246338
150331398979474;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.134796142578125;-9.739087104797363;1.8290138244628906
150331401170776;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.1802598237991333;-9.777372360229492;1.7572290897369385
150331402850516;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.39501953125;77.42820739746094;5.929569244384766;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.2496516704559326;-9.806086540222168;1.7333009243011475
150331405093693;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;0.05322006717324257;-0.09124530851840973;-0.0023670331574976444;1.2496516704559326;-9.806086540222168;1.7333009243011475
150331572225985;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.2496516704559326;-9.806086540222168;1.7333009243011475
150331577849630;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.2903295755386353;-9.849455833435059;1.7356936931610107
150331584617495;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.292722463607788;-9.878170013427734;1.7333009243011475
150331589290828;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.2640085220336914;-9.844670295715332;1.7165511846542358
150331594846714;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.2400803565979004;-9.791728973388672;1.7261223793029785
150331601124630;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.2305090427398682;-9.72951602935791;1.7668004035949707
150331611052651;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.2161520719528198;-9.681659698486328;1.800299882888794
150331614796089;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.1850453615188599;-9.674481391906738;1.8218353986740112
150331618895672;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.1563315391540527;-9.696016311645508;1.8194425106048584
150331625023537;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.1204391717910767;-9.700801849365234;1.8194425106048584
150331632463172;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.098903775215149;-9.710372924804688;1.8266209363937378
150331635060828;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;267.0311584472656;76.6118392944336;6.243402481079102;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.0869396924972534;-9.707980155944824;1.8409779071807861
150331638035047;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.73883056640625;76.5046615600586;6.451299667358398;-0.02924431301653385;-0.07055285573005676;-0.007559234742075205;1.0869396924972534;-9.707980155944824;1.8409779071807861
150331778908276;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.73883056640625;76.5046615600586;6.451299667358398;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.0869396924972534;-9.707980155944824;1.8409779071807861
150331784936609;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.0869396924972534;-9.707980155944824;1.8409779071807861
150331794413016;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.1108678579330444;-9.679266929626465;1.8505492210388184
150331797473745;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.1419745683670044;-9.660123825073242;1.8529419898986816
150331799911922;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.1682956218719482;-9.638588905334473;1.8385851383209229
150331802940984;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.197009563446045;-9.660123825073242;1.812264084815979
150331805539630;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.2185449600219727;-9.696016311645508;1.7907286882400513
150331810121922;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.2281162738800049;-9.724730491638184;1.7691932916641235
150331812497026;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.2352946996688843;-9.712766647338867;1.7309080362319946
150331815395984;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.2592228651046753;-9.688838005065918;1.6974085569381714
150331818208120;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.3022937774658203;-9.707980155944824;1.6974085569381714
150331821270776;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.020616095513105392;-0.01626380905508995;-7.635590736754239E-4;1.323829174041748;-9.72233772277832;1.7045869827270508
150331967502755;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.323829174041748;-9.72233772277832;1.7045869827270508
150331973597964;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.292722463607788;-9.712766647338867;1.6998014450073242
150331977199734;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.2352946996688843;-9.71515941619873;1.6854444742202759
150331981730203;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.1874382495880127;-9.707980155944824;1.6663018465042114
150331984672651;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.1611171960830688;-9.71515941619873;1.6423736810684204
150331988233484;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.1467602252960205;-9.741479873657227;1.6328023672103882
150331990509318;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.165902853012085;-9.746265411376953;1.6160526275634766
150331997756974;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.1802598237991333;-9.758230209350586;1.6088740825653076
150332001716818;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.194616675376892;-9.758230209350586;1.6064813137054443
150332004294682;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.2281162738800049;-9.765408515930176;1.6088740825653076
150332006604474;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.256830096244812;-9.784550666809082;1.6351951360702515
150332009277547;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.0785827636719;76.95942687988281;6.700109958648682;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.2855439186096191;-9.767801284790039;1.654337763786316
150332011835047;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.009544488042593002;-0.04909684881567955;-0.004734066314995289;1.2855439186096191;-9.767801284790039;1.654337763786316
150332175806609;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2855439186096191;-9.767801284790039;1.654337763786316
150332180589057;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2975081205368042;-9.75105094909668;1.6686947345733643
150332184311974;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2855439186096191;-9.72233772277832;1.690230131149292
150332187289474;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2472587823867798;-9.707980155944824;1.714158296585083
150332190350359;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2113664150238037;-9.691230773925781;1.7165511846542358
150332192290828;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.1922239065170288;-9.686445236206055;1.714158296585083
150332194564734;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.1850453615188599;-9.696016311645508;1.7237296104431152
150332196348745;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.1850453615188599;-9.691230773925781;1.7428722381591797
150332198326661;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.194616675376892;-9.698409080505371;1.7548363208770752
150332199999474;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2089736461639404;-9.703194618225098;1.745265007019043
150332202023172;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.9134521484375;77.29800415039062;6.8755364418029785;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2185449600219727;-9.700801849365234;1.7309080362319946
150332203896818;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-0.024586603045463562;0.02023431472480297;-0.02092151902616024;1.2185449600219727;-9.700801849365234;1.7309080362319946
150332363432807;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2185449600219727;-9.700801849365234;1.7309080362319946
150332370438640;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2161520719528198;-9.693623542785645;1.7261223793029785
150332375093797;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.220937728881836;-9.693623542785645;1.7237296104431152
150332378379265;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2305090427398682;-9.696016311645508;1.721336841583252
150332381525880;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2424731254577637;-9.698409080505371;1.7165511846542358
150332383939943;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2424731254577637;-9.705587387084961;1.709372639656067
150332386663536;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2400803565979004;-9.72233772277832;1.7189439535140991
150332389454005;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2472587823867798;-9.72951602935791;1.7237296104431152
150332391487026;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2592228651046753;-9.731908798217773;1.7237296104431152
150332393730672;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2496516704559326;-9.741479873657227;1.7285152673721313
150332395739838;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2329018115997314;-9.724730491638184;1.7237296104431152
150332398234109;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.52557373046875;77.39981079101562;6.9864726066589355;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2281162738800049;-9.707980155944824;1.7237296104431152
150332400276557;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2281162738800049;-9.707980155944824;1.7237296104431152
150332574243588;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2424731254577637;-9.705587387084961;1.7428722381591797
150332581013849;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2592228651046753;-9.710372924804688;1.7548363208770752
150332584208276;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2711870670318604;-9.707980155944824;1.7524434328079224
150332586818901;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.2903295755386353;-9.707980155944824;1.7476578950881958
150332589897495;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.3094722032546997;-9.71515941619873;1.7380865812301636
150332591887807;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.3094722032546997;-9.703194618225098;1.7189439535140991
150332594127547;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.3046865463256836;-9.705587387084961;1.714158296585083
150332596123380;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.3094722032546997;-9.731908798217773;1.7117655277252197
150332598345515;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.3070793151855469;-9.734301567077637;1.7189439535140991
150332600251817;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.311864972114563;-9.717552185058594;1.7165511846542358
150332602415255;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-4.581354442052543E-4;0.04046862944960594;-0.0130568603053689;1.3142578601837158;-9.700801849365234;1.7189439535140991
150332604601140;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;264.7957763671875;77.68616485595703;7.158565998077393;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3142578601837158;-9.700801849365234;1.7189439535140991
150332606770984;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3142578601837158;-9.700801849365234;1.7189439535140991
150332781139994;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3142578601837158;-9.684052467346191;1.7189439535140991
150332786103484;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3070793151855469;-9.681659698486328;1.709372639656067
150332789241974;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3022937774658203;-9.679266929626465;1.690230131149292
150332791739838;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3046865463256836;-9.688838005065918;1.678265929222107
150332794948380;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3046865463256836;-9.693623542785645;1.690230131149292
150332797859422;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.3070793151855469;-9.686445236206055;1.7045869827270508
150332799909109;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.311864972114563;-9.674481391906738;1.7069798707962036
150332802562286;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.316650629043579;-9.672088623046875;1.7021942138671875
150332805254838;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.2999008893966675;-9.676874160766602;1.7069798707962036
150332808126974;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.0035123717971146107;0.04459185153245926;-0.010842538438737392;1.280758261680603;-9.696016311645508;1.6974085569381714
150332810628953;1665480600000;48.19898717;-3.01485833;166.97332763671875;0.0;0.0;265.225341796875;77.69332122802734;7.232168197631836;-0.004275931045413017;0.027869906276464462;-0.005955760832875967;1.280758261680603;-9.696016311645508;1.6974085569381714
